Nx=6, Ny=60, Nz=60
dx=0.166667, dy=0.166667, dz=0.166667
0.105469 0 0.474609 -1.37695 -0.585938 -2.16797 
0.105469 0 0.421875 0.270996 0.46875 -2.49756 
0 0 0.896484 0.600586 0.996094 -2.16797 
0 0 1.05469 2.05078 2.05078 -2.2998 
0 0 0.685547 -1.11328 -1.11328 -3.09082 
0 0 1.00195 3.36914 3.17139 -1.77246 
0 0 0.84375 2.05078 2.05078 -2.2998 
0 0.0527344 1.00195 -0.322266 -0.52002 -2.69531 
1.05469 0 0.105469 -2.56348 0.205078 0.00732422 
0.316406 0.0527344 0.369141 -1.44287 -0.454102 -1.04736 
0.527344 0.0527344 0.105469 -2.62939 -1.04736 -1.04736 
0 0 0.580078 0.00732422 0.205078 -2.56348 
0 0.0527344 1.00195 1.52344 1.32568 -2.23389 
0.0527344 0.158203 0.580078 0.270996 -0.124512 -1.9043 
0.105469 0.0527344 0.421875 -0.981445 -0.981445 -2.16797 
0.158203 0.474609 0.263672 -1.57471 -1.97021 -2.36572 
0.210938 0 0.474609 -0.388184 0.205078 -2.16797 
1.21289 0 0.105469 -1.77246 2.57812 2.18262 
0.369141 0.105469 0.263672 -1.31104 0.46875 -0.915527 
0.421875 0.105469 0.0527344 -2.10205 -0.915527 -0.52002 
0.158203 0.263672 0.0527344 -1.04736 -1.44287 -0.454102 
0 0.738281 0 0.205078 -2.76123 0.205078 
0.580078 0.105469 0.0527344 -1.77246 -0.388184 -0.19043 
0.474609 0.105469 0.158203 -2.16797 -0.19043 0.00732422 
0.632812 0.0527344 0.0527344 -2.56348 -0.981445 -0.585938 
0.0527344 0.316406 0.105469 -1.24512 -2.23389 -1.24512 
0.105469 1.00195 0 -0.52002 -2.69531 -0.322266 
0.0527344 0.738281 0 -0.256348 -2.62939 -0.0585938 
0 0.949219 0 2.1167 -2.03613 2.31445 
0 0.949219 0 0.996094 -2.36572 0.79834 
0.0527344 0.738281 0 -0.783691 -2.76123 -0.585938 
0 0.738281 0 -0.585938 -2.95898 -0.585938 
0 0.632812 0.0527344 -0.0585938 -2.82715 -0.0585938 
0 0.84375 0 1.25977 -2.49756 1.25977 
0 1.00195 0.0527344 1.25977 -2.2998 1.06201 
0 1.37109 0 0.732422 -2.62939 0.732422 
0 1.16016 0 2.05078 -2.2998 2.05078 
0 0.84375 0 2.57812 -2.16797 2.57812 
0 1.42383 0 1.52344 -2.43164 1.52344 
0 1.47656 0 3.89648 -1.83838 3.89648 
0 0.84375 0 1.25977 -2.49756 1.25977 
0 1.42383 0 1.52344 -2.43164 1.52344 
0.0527344 1.10742 0 0.79834 -2.36572 0.996094 
0 0.738281 0 0.732422 -2.62939 0.732422 
0 1.21289 0 1.78711 -2.36572 1.78711 
0 1.47656 0 2.31445 -2.23389 2.31445 
0 0.896484 0 3.10547 -2.03613 3.10547 
0 1.10742 0 2.31445 -2.23389 2.31445 
0 1.31836 0 2.57812 -2.16797 2.57812 
0 1.26562 0 1.78711 -2.36572 1.78711 
0 1.05469 0 0.732422 -2.62939 0.732422 
0 1.42383 0 2.05078 -2.2998 2.05078 
0 1.37109 0 0.46875 -2.69531 0.46875 
0 1.16016 0 3.63281 -1.9043 3.63281 
0 1.26562 0 1.52344 -2.43164 1.52344 
0 0.580078 0 0.205078 -2.76123 0.205078 
0 0.896484 0 1.52344 -2.43164 1.52344 
0 0.84375 0 3.36914 -1.97021 3.36914 
0 1.16016 0 0.46875 -2.69531 0.46875 
0 1.16016 0 1.25977 -2.49756 1.25977 
0.0527344 1.10742 0 2.38037 -1.97021 2.57812 
0 1.10742 0 0.732422 -2.62939 0.732422 
0 0.949219 0 2.05078 -2.2998 2.05078 
0 1.31836 0 1.52344 -2.43164 1.52344 
0 1.16016 0 2.05078 -2.2998 2.05078 
0 1.42383 0 2.57812 -2.16797 2.57812 
0 1.31836 0 3.10547 -2.03613 3.10547 
0 1.16016 0 1.78711 -2.36572 1.78711 
0 1.10742 0 2.57812 -2.16797 2.57812 
0 1.10742 0 2.31445 -2.23389 2.31445 
0 1.10742 0 3.10547 -2.03613 3.10547 
0 1.26562 0 0.205078 -2.76123 0.205078 
0 1.16016 0 2.8418 -2.10205 2.8418 
0 1.00195 0 3.63281 -1.9043 3.63281 
0 1.31836 0 1.78711 -2.36572 1.78711 
0 1.47656 0 2.57812 -2.16797 2.57812 
0 0.949219 0 2.8418 -2.10205 2.8418 
0 0.896484 0 1.78711 -2.36572 1.78711 
0 1.42383 0 1.52344 -2.43164 1.52344 
0 1.05469 0 2.8418 -2.10205 2.8418 
0 1.16016 0 2.8418 -2.10205 2.8418 
0 1.26562 0 0.205078 -2.76123 0.205078 
0 1.10742 0 2.05078 -2.2998 2.05078 
0 1.10742 0 3.10547 -2.03613 3.10547 
0 1.26562 0 2.8418 -2.10205 2.8418 
0 1.26562 0 2.05078 -2.2998 2.05078 
0 1.37109 0 2.05078 -2.2998 2.05078 
0 0.949219 0 1.52344 -2.43164 1.52344 
0 0.738281 0 0.732422 -2.62939 0.732422 
0 1.00195 0 0.996094 -2.56348 0.996094 
0 0.896484 0 0.732422 -2.62939 0.732422 
0 0.84375 0 2.31445 -2.23389 2.31445 
0.0527344 1.37109 0 -0.322266 -2.89307 -0.322266 
0 1.05469 0 0.205078 -2.76123 0.205078 
0.0527344 1.10742 0 1.32568 -2.23389 1.52344 
0 1.10742 0 1.25977 -2.49756 1.25977 
0 1.42383 0 2.8418 -2.10205 2.8418 
0 0.791016 0 0.996094 -2.56348 0.996094 
0 1.00195 0 1.78711 -2.36572 1.78711 
0.0527344 0.949219 0.0527344 0.270996 -2.49756 0.46875 
0.0527344 0.738281 0 -1.11328 -3.09082 -1.11328 
0.474609 0.105469 0.0527344 -2.16797 -0.981445 -0.981445 
0.263672 0.369141 0 -1.37695 -2.16797 -0.585938 
0 0.896484 0.0527344 0.732422 -2.62939 0.732422 
0.105469 0.685547 0.0527344 -0.52002 -2.49756 -0.52002 
0.263672 0.263672 0.105469 -0.717773 -1.11328 0.0732422 
0.105469 0.105469 0.421875 -0.783691 -1.37695 -1.97021 
0.210938 0 0.632812 0.00732422 0.996094 -1.57471 
0.791016 0.105469 0 -2.49756 0.270996 0.46875 
0.738281 0 0.105469 -2.62939 -1.04736 -1.04736 
0.685547 0 0.105469 -2.82715 -0.0585938 -0.0585938 
0.685547 0.0527344 0.0527344 -2.36572 0.00732422 0.00732422 
0.738281 0.0527344 0 -2.49756 0.270996 0.46875 
0.738281 0.0527344 0.105469 -2.56348 0.205078 0.00732422 
0.210938 0.158203 0.316406 -1.83838 -1.04736 -1.83838 
0.84375 0 0 -2.16797 0.79834 0.79834 
0.84375 0.0527344 0.105469 -2.10205 0.270996 0.0732422 
0.474609 0 0.0527344 -2.23389 -0.256348 -0.454102 
1.31836 0.0527344 0 -1.97021 2.38037 2.57812 
0 0.738281 0 1.78711 -2.16797 1.58936 
0.105469 1.05469 0 -0.256348 -2.62939 -0.0585938 
0.316406 0.263672 0.0527344 -1.37695 -1.1792 0.205078 
0.158203 0.369141 0.0527344 -0.0585938 -1.64062 0.534668 
0 0.949219 0.0527344 0.46875 -2.69531 0.46875 
0.0527344 0.791016 0 -0.52002 -2.69531 -0.322266 
0 1.10742 0 3.10547 -2.03613 3.10547 
0 0.474609 0 0.732422 -2.62939 0.732422 
0 1.31836 0 1.25977 -2.49756 1.25977 
0 0.949219 0 3.36914 -1.97021 3.36914 
0 0.896484 0 2.8418 -2.10205 2.8418 
0 1.16016 0 2.8418 -2.10205 2.8418 
0 1.05469 0 1.52344 -2.43164 1.52344 
0 0.84375 0 1.78711 -2.36572 1.78711 
0 0.896484 0 2.57812 -2.16797 2.57812 
0 0.685547 0 1.52344 -2.43164 1.52344 
0 1.00195 0 1.52344 -2.43164 1.52344 
0 1.26562 0 3.10547 -2.03613 3.10547 
0 1.26562 0 2.31445 -2.23389 2.31445 
0 0.791016 0 3.10547 -2.03613 3.10547 
0 1.00195 0 2.57812 -2.16797 2.57812 
0 1.10742 0 1.52344 -2.43164 1.52344 
0 1.00195 0 1.52344 -2.43164 1.52344 
0 1.26562 0 1.78711 -2.36572 1.78711 
0 0.949219 0 2.8418 -2.10205 2.8418 
0 1.05469 0 1.78711 -2.36572 1.78711 
0 1.31836 0 0.996094 -2.56348 0.996094 
0 0.949219 0 2.31445 -2.23389 2.31445 
0 1.21289 0 2.05078 -2.2998 2.05078 
0 0.896484 0 0.46875 -2.69531 0.46875 
0 1.31836 0 1.25977 -2.49756 1.25977 
0 1.26562 0 3.10547 -2.03613 3.10547 
0 1.21289 0 0.732422 -2.62939 0.732422 
0 1.05469 0 -0.849609 -3.0249 -0.849609 
0 0.896484 0 2.8418 -2.10205 2.8418 
0 1.47656 0 1.25977 -2.49756 1.25977 
0 1.16016 0 0.732422 -2.62939 0.732422 
0 0.896484 0 1.52344 -2.43164 1.52344 
0 1.26562 0 4.6875 -1.64062 4.6875 
0 0.791016 0 -0.322266 -2.89307 -0.322266 
0 1.31836 0 1.78711 -2.36572 1.78711 
0 0.791016 0 2.31445 -2.23389 2.31445 
0 0.84375 0.0527344 0.732422 -2.43164 0.534668 
0 1.00195 0 1.78711 -2.36572 1.78711 
0 1.16016 0 1.52344 -2.43164 1.52344 
0.0527344 0.685547 0.0527344 0.270996 -2.49756 0.46875 
0.685547 0.0527344 0.105469 -2.16797 0.00732422 -0.19043 
0.316406 0.421875 0 -1.9043 -2.2998 -1.11328 
0.263672 0.0527344 0.263672 -2.03613 -0.849609 -1.83838 
0.896484 0 0 -2.16797 0.996094 0.600586 
0.685547 0 0 -2.95898 -0.585938 -0.585938 
1.05469 0 0 -1.83838 2.90771 3.10547 
0.105469 0 0.896484 1.12793 1.52344 -2.03613 
1.16016 0 0.0527344 -2.49756 0.46875 0.270996 
0.105469 0 0.949219 0.270996 0.46875 -2.49756 
0 0 1.37109 0.996094 0.996094 -2.56348 
0 0.0527344 1.00195 1.58936 1.78711 -2.16797 
0.0527344 0.105469 0.632812 0.996094 0.79834 -2.36572 
0.0527344 0 1.05469 0.46875 0.46875 -2.69531 
0 0 0.84375 2.31445 2.31445 -2.23389 
0 0 1.16016 2.57812 2.57812 -2.16797 
0 0 1.00195 -0.0585938 -0.0585938 -2.82715 
0 0 0.84375 0.00732422 0.205078 -2.56348 
0.0527344 0 0.791016 0.205078 0.205078 -2.76123 
0 0.0527344 0.738281 0.534668 0.534668 -2.23389 
0 0 0.791016 0.205078 0.205078 -2.76123 
0.0527344 0 0.632812 0.79834 0.996094 -2.36572 
0 0 0.949219 1.65527 2.05078 -1.9043 
0.0527344 0 0.632812 0.00732422 0.205078 -2.56348 
0 0 0.632812 0.205078 0.205078 -2.76123 
0.0527344 0 1.05469 0.46875 0.46875 -2.69531 
0 0 0.738281 1.52344 1.52344 -2.43164 
0.791016 0 0.0527344 -2.56348 0.205078 0.00732422 
0 0.580078 0.0527344 -0.322266 -2.69531 -0.52002 
0.84375 0 0.105469 -2.23389 0.732422 0.336914 
1.16016 0 0 -2.03613 2.31445 2.1167 
0.632812 0.105469 0.105469 -1.9043 0.864258 1.06201 
0.84375 0.105469 0.0527344 -2.10205 0.0732422 0.270996 
0 0.84375 0 0.996094 -2.56348 0.996094 
0.0527344 0.580078 0 -0.256348 -2.62939 -0.0585938 
0 1.00195 0 1.78711 -2.36572 1.78711 
0 1.16016 0 2.05078 -2.10205 1.85303 
0 1.10742 0 -1.11328 -3.09082 -1.11328 
0 0.791016 0 0.996094 -2.56348 0.996094 
0 1.26562 0 2.57812 -2.16797 2.57812 
0 1.21289 0 0.996094 -2.56348 0.996094 
0 1.16016 0 0.732422 -2.62939 0.732422 
0 0.791016 0 0.46875 -2.69531 0.46875 
0 0.685547 0 -0.322266 -2.89307 -0.322266 
0.0527344 0.896484 0 0.205078 -2.76123 0.205078 
0 1.10742 0 1.85303 -2.10205 2.05078 
0 1.26562 0 3.63281 -1.9043 3.63281 
0 1.26562 0 2.31445 -2.23389 2.31445 
0 1.00195 0 2.31445 -2.23389 2.31445 
0 0.738281 0 1.25977 -2.49756 1.25977 
0 1.37109 0 3.36914 -1.97021 3.36914 
0 1.05469 0 2.05078 -2.2998 2.05078 
0 1.05469 0 2.8418 -2.10205 2.8418 
0 0.949219 0 0.732422 -2.62939 0.732422 
0 0.896484 0 1.25977 -2.49756 1.25977 
0 1.00195 0 0.46875 -2.69531 0.46875 
0 1.47656 0 2.05078 -2.2998 2.05078 
0 0.949219 0 0.205078 -2.76123 0.205078 
0 0.84375 0 3.36914 -1.97021 3.36914 
0 1.05469 0 2.57812 -2.16797 2.57812 
0.0527344 0.738281 0.0527344 1.58936 -1.97021 1.58936 
0 1.00195 0 2.05078 -2.10205 1.85303 
0 1.37109 0 1.58936 -2.16797 1.78711 
0.421875 0.105469 0.263672 -2.03613 -1.04736 -1.64062 
0.527344 0.0527344 0 -2.89307 -1.31104 -1.11328 
0.474609 0.0527344 0.0527344 -2.16797 0.00732422 -0.19043 
0.0527344 0.316406 0.580078 0.46875 -0.52002 -1.70654 
0.632812 0.158203 0.105469 -1.9043 -0.717773 -0.915527 
0.263672 0.316406 0 -0.849609 -0.454102 0.13916 
0.580078 0.0527344 0.0527344 -2.10205 -0.124512 0.46875 
0.158203 0 0.580078 -1.37695 -1.37695 -3.15674 
0.0527344 0.105469 0.896484 0.270996 0.270996 -2.2998 
0.0527344 0 0.474609 0.0732422 0.46875 -2.2998 
0.738281 0 0.158203 -2.10205 0.46875 -0.124512 
0.158203 0 0.738281 1.45752 2.05078 -1.70654 
0.632812 0 0.105469 -2.69531 -0.322266 -0.52002 
0.0527344 0 0.738281 0.336914 0.732422 -2.23389 
0 0.105469 1.00195 0.46875 0.270996 -2.49756 
0.316406 0 0.369141 -1.77246 -0.585938 -1.77246 
0 0 0.738281 0.79834 0.79834 -2.16797 
0.210938 0 0.527344 -2.03613 -0.849609 -1.83838 
0.210938 0.105469 0.210938 -1.31104 -0.717773 -1.50879 
0.632812 0 0.0527344 -2.95898 -1.37695 -1.57471 
0.84375 0.0527344 0 -2.69531 0.46875 0.46875 
0.316406 0.0527344 0.158203 -2.36572 -0.585938 -1.1792 
0.580078 0.105469 0.0527344 -1.97021 -0.388184 0.00732422 
0.158203 0.421875 0.158203 -1.44287 -1.83838 -1.44287 
0 0.791016 0 1.78711 -2.36572 1.78711 
0 0.949219 0.0527344 1.32568 -2.03613 1.32568 
0.0527344 1.10742 0 1.25977 -2.49756 1.25977 
0 0.896484 0 -0.322266 -2.89307 -0.322266 
0 0.791016 0 0.996094 -2.56348 0.996094 
0 1.16016 0 0.996094 -2.56348 0.996094 
0 1.10742 0 1.52344 -2.43164 1.52344 
0 0.896484 0 0.732422 -2.62939 0.732422 
0 1.10742 0 2.8418 -2.10205 2.8418 
0 1.16016 0 2.31445 -2.23389 2.31445 
0 1.10742 0 2.05078 -2.2998 2.05078 
0 1.21289 0 4.42383 -1.70654 4.42383 
0.0527344 1.16016 0 3.43506 -1.70654 3.63281 
0 1.16016 0 3.63281 -1.9043 3.63281 
0 1.31836 0 3.10547 -2.03613 3.10547 
0 1.6875 0 3.36914 -1.97021 3.36914 
0 0.949219 0 2.05078 -2.2998 2.05078 
0 1.05469 0 1.78711 -2.36572 1.78711 
0.0527344 1.16016 0 1.85303 -2.10205 2.05078 
0 1.37109 0 1.78711 -2.36572 1.78711 
0 1.05469 0 2.31445 -2.23389 2.31445 
0 0.738281 0 1.52344 -2.43164 1.52344 
0 0.84375 0 1.78711 -2.36572 1.78711 
0 1.21289 0 3.89648 -1.83838 3.89648 
0 0.949219 0 0.732422 -2.62939 0.732422 
0 1.05469 0 0.46875 -2.69531 0.46875 
0 1.37109 0 2.31445 -2.23389 2.31445 
0 1.00195 0 1.25977 -2.49756 1.25977 
0.0527344 0.84375 0 1.85303 -2.10205 2.05078 
0 1.10742 0 0.732422 -2.62939 0.732422 
0 0.949219 0 0.996094 -2.36572 0.79834 
0.210938 0.421875 0.105469 -0.124512 -1.9043 0.270996 
0 0.738281 0.105469 1.06201 -1.9043 0.864258 
0 0.369141 0 -0.52002 -2.49756 -0.52002 
0 0.527344 0.105469 0.205078 -2.16797 -0.388184 
0.105469 0.263672 0.263672 -0.651855 -1.44287 -0.849609 
0.421875 0.0527344 0.316406 -1.83838 -0.256348 -0.849609 
0.949219 0.0527344 0.0527344 -2.56348 0.996094 0.996094 
0.84375 0 0.0527344 -2.2998 1.06201 1.25977 
0.949219 0 0.0527344 -2.16797 0.996094 0.600586 
0.632812 0.0527344 0.158203 -1.9043 0.270996 -0.124512 
1.16016 0 0 -2.2998 2.05078 2.05078 
0.0527344 0 1.26562 1.78711 1.78711 -2.36572 
0.0527344 0 0.685547 2.31445 2.31445 -2.23389 
0 0.0527344 1.00195 1.78711 1.58936 -2.16797 
0.105469 0 0.896484 0.46875 0.46875 -2.69531 
0 0 0.791016 0.732422 0.732422 -2.62939 
0.105469 0 0.632812 -0.651855 -0.0585938 -2.23389 
0.0527344 0.0527344 0.791016 0.534668 0.732422 -2.43164 
0 0 0.949219 0.996094 0.996094 -2.56348 
0 0 0.84375 1.52344 1.52344 -2.43164 
0.0527344 0 0.738281 0.79834 0.996094 -2.36572 
0.0527344 0 0.791016 -0.322266 -0.322266 -2.89307 
0.0527344 0 0.84375 1.32568 1.52344 -2.23389 
0.474609 0.263672 0.0527344 -1.50879 -1.31104 -0.717773 
0.474609 0.263672 0.0527344 -1.70654 -0.52002 0.46875 
0.158203 0.421875 0.0527344 -0.915527 -2.2998 -0.322266 
0.421875 0.105469 0.210938 -1.24512 -0.651855 -1.04736 
0.949219 0.0527344 0.0527344 -2.03613 1.32568 1.32568 
1.26562 0.0527344 0 -2.16797 2.57812 2.57812 
0 0.84375 0 0.996094 -2.56348 0.996094 
0.0527344 0.949219 0 0.270996 -2.49756 0.46875 
0 0.949219 0 0.996094 -2.56348 0.996094 
0 0.896484 0 -0.849609 -3.0249 -0.849609 
0.0527344 0.580078 0 0.996094 -2.56348 0.996094 
0 1.00195 0 2.05078 -2.2998 2.05078 
0 0.791016 0 1.52344 -2.43164 1.52344 
0 1.47656 0 1.52344 -2.43164 1.52344 
0 0.84375 0 3.10547 -2.03613 3.10547 
0 0.949219 0 1.78711 -2.36572 1.78711 
0 0.896484 0 0.79834 -2.36572 0.996094 
0.0527344 1.21289 0 2.31445 -2.23389 2.31445 
0.0527344 1.10742 0 0.79834 -2.36572 0.996094 
0 0.896484 0 1.25977 -2.49756 1.25977 
0 1.00195 0 0.732422 -2.62939 0.732422 
0 0.791016 0 0.46875 -2.69531 0.46875 
0.0527344 0.738281 0 -0.52002 -2.69531 -0.322266 
0 0.896484 0 1.52344 -2.43164 1.52344 
0.84375 0 0.105469 -2.16797 0.996094 0.600586 
0.369141 0.0527344 0.210938 -1.70654 -0.52002 -1.31104 
0.791016 0.0527344 0.0527344 -2.43164 -0.0585938 -0.454102 
0.527344 0 0.210938 -1.9043 -0.322266 -1.31104 
0.632812 0.0527344 0 -2.03613 0.13916 0.732422 
0.316406 0.105469 0.0527344 -2.16797 -0.981445 -0.981445 
0 0 1.05469 1.06201 1.25977 -2.2998 
0 0 1.16016 1.25977 1.25977 -2.49756 
0.105469 0 1.05469 2.05078 2.8418 -1.31104 
0.0527344 0 0.84375 0.534668 0.732422 -2.43164 
0.158203 0 0.685547 -0.849609 -0.0585938 -2.03613 
0.0527344 0 1.21289 2.05078 2.05078 -2.2998 
0 0 1.00195 1.52344 1.52344 -2.43164 
0.105469 0 0.791016 0.864258 1.25977 -2.10205 
0 0 1.10742 0.996094 0.996094 -2.56348 
0.105469 0 0.949219 0.270996 0.46875 -2.49756 
0 0 0.738281 1.52344 1.52344 -2.43164 
0 0 0.791016 -0.0585938 -0.0585938 -2.82715 
0 0.0527344 1.10742 0.996094 0.996094 -2.56348 
0 0 0.84375 1.78711 1.78711 -2.36572 
0.105469 0 0.580078 0.864258 1.25977 -2.10205 
0 0 1.31836 1.25977 1.25977 -2.49756 
0 0 0.632812 0.79834 0.996094 -2.36572 
0.158203 0 0.738281 -1.50879 -1.11328 -2.69531 
0.316406 0.105469 0.632812 -1.70654 -1.11328 -2.49756 
0.316406 0.105469 0.105469 -2.36572 -1.77246 -1.77246 
0.0527344 0.0527344 0.685547 -0.19043 0.205078 -2.36572 
0 0 1.00195 1.78711 1.78711 -2.36572 
0.0527344 0 0.791016 0.996094 0.996094 -2.56348 
0.0527344 0 0.685547 -0.0585938 -0.0585938 -2.82715 
1.05469 0 0 -2.62939 0.732422 0.732422 
0.421875 0.105469 0.210938 -0.915527 0.46875 0.46875 
1.21289 0 0 -2.2998 2.05078 2.05078 
0 0 0.84375 0.00732422 0.205078 -2.56348 
0.0527344 0 1.42383 1.52344 1.52344 -2.43164 
0.527344 0.0527344 0 -1.70654 0.0732422 -0.124512 
0.527344 0.0527344 0.263672 -1.50879 0.270996 -0.52002 
0.158203 0.158203 0.369141 -1.24512 -0.651855 -1.04736 
0.263672 0.0527344 0 -2.16797 -1.97021 -1.77246 
1.16016 0.0527344 0.0527344 -1.9043 2.64404 2.8418 
0.632812 0.0527344 0.0527344 -2.23389 0.534668 0.534668 
0.474609 0.105469 0.0527344 -2.03613 -0.651855 -0.256348 
0.105469 0.474609 0.158203 -0.52002 -2.2998 -0.717773 
1.05469 0.0527344 0 -2.56348 0.996094 0.996094 
0.474609 0.105469 0 -2.43164 -1.44287 -0.849609 
0 0.738281 0.0527344 0.996094 -2.36572 0.79834 
0 1.26562 0 0.996094 -2.56348 0.996094 
0.105469 0.685547 0 1.3916 -1.97021 1.78711 
0.210938 0.949219 0 -0.256348 -2.62939 -0.0585938 
0.105469 0.421875 0 -2.16797 -2.36572 -1.37695 
0 0.421875 0 -0.256348 -2.23389 -0.454102 
0 1.00195 0 2.05078 -2.2998 2.05078 
0.0527344 0.632812 0 1.32568 -2.23389 1.52344 
0.0527344 0.896484 0 -0.52002 -2.69531 -0.322266 
0 0.738281 0 2.57812 -2.16797 2.57812 
0.0527344 0.738281 0 0.0732422 -2.2998 0.46875 
0 1.00195 0 0.46875 -2.49756 0.270996 
0 0.84375 0 2.31445 -2.23389 2.31445 
0 1.31836 0 1.25977 -2.49756 1.25977 
0 1.63477 0 0.46875 -2.69531 0.46875 
0 1.10742 0 0.996094 -2.56348 0.996094 
0 0.896484 0 0.205078 -2.76123 0.205078 
0 1.00195 0 2.31445 -2.23389 2.31445 
0 0.791016 0 3.10547 -2.03613 3.10547 
0 1.26562 0 2.31445 -2.23389 2.31445 
0 1.00195 0 4.6875 -1.64062 4.6875 
0 1.47656 0 1.52344 -2.43164 1.52344 
0 0.949219 0 2.31445 -2.23389 2.31445 
0.0527344 1.05469 0 0.534668 -2.43164 0.732422 
0 1.42383 0 2.8418 -2.10205 2.8418 
0 1.21289 0 4.42383 -1.70654 4.42383 
0 1.21289 0 1.25977 -2.49756 1.25977 
0 1.26562 0 1.52344 -2.43164 1.52344 
0 1.00195 0 1.52344 -2.43164 1.52344 
0 0.949219 0 1.52344 -2.43164 1.52344 
0 1.42383 0 2.57812 -2.16797 2.57812 
0 0.949219 0 0.732422 -2.62939 0.732422 
0 1.00195 0 1.78711 -2.36572 1.78711 
0 1.05469 0 3.36914 -1.97021 3.36914 
0 1.37109 0 1.25977 -2.49756 1.25977 
0 1.00195 0 2.57812 -2.16797 2.57812 
0 1.05469 0 2.31445 -2.23389 2.31445 
0 1.37109 0 0.732422 -2.62939 0.732422 
0 0.791016 0 1.78711 -2.36572 1.78711 
0 1.00195 0 4.16016 -1.77246 4.16016 
0 1.5293 0 1.25977 -2.49756 1.25977 
0 1.16016 0 2.57812 -2.16797 2.57812 
0 1.10742 0 0.996094 -2.56348 0.996094 
0 1.05469 0 1.25977 -2.49756 1.25977 
0 0.949219 0 1.78711 -2.36572 1.78711 
0 1.00195 0 4.16016 -1.77246 4.16016 
0 1.05469 0 -0.0585938 -2.82715 -0.0585938 
0 1.21289 0 1.78711 -2.36572 1.78711 
0 0.949219 0 2.8418 -2.10205 2.8418 
0 0.791016 0 1.52344 -2.43164 1.52344 
0 1.42383 0 2.31445 -2.23389 2.31445 
0 1.10742 0 2.31445 -2.23389 2.31445 
0 0.896484 0 2.31445 -2.23389 2.31445 
0 1.00195 0 0.996094 -2.56348 0.996094 
0 1.10742 0 2.05078 -2.2998 2.05078 
0 1.26562 0 0.732422 -2.62939 0.732422 
0 0.949219 0 3.10547 -2.03613 3.10547 
0 0.896484 0 0.996094 -2.56348 0.996094 
0 1.16016 0 0.996094 -2.56348 0.996094 
0.0527344 1.21289 0 1.85303 -2.10205 2.05078 
0 1.00195 0 2.05078 -2.2998 2.05078 
0 1.31836 0 3.63281 -1.9043 3.63281 
0 1.26562 0 1.78711 -2.36572 1.78711 
0 0.791016 0 0.732422 -2.62939 0.732422 
0 1.00195 0 2.05078 -2.2998 2.05078 
0 1.16016 0 1.78711 -2.36572 1.78711 
0 1.31836 0 2.31445 -2.23389 2.31445 
0 1.31836 0 1.25977 -2.49756 1.25977 
0 1.21289 0 2.31445 -2.23389 2.31445 
0 0.685547 0 1.52344 -2.43164 1.52344 
0 0.84375 0 1.25977 -2.49756 1.25977 
0 0.949219 0 1.52344 -2.43164 1.52344 
0 0.791016 0 0.996094 -2.56348 0.996094 
0 1.42383 0 3.36914 -1.97021 3.36914 
0 1.21289 0 1.78711 -2.36572 1.78711 
0 1.31836 0 1.78711 -2.36572 1.78711 
0 0.738281 0 2.8418 -2.10205 2.8418 
0 1.16016 0 2.57812 -2.16797 2.57812 
0 0.949219 0 -0.0585938 -2.82715 -0.0585938 
0 1.26562 0 1.78711 -2.36572 1.78711 
0 0.949219 0 3.10547 -2.03613 3.10547 
0 1.05469 0 1.78711 -2.36572 1.78711 
0 1.00195 0 2.57812 -2.16797 2.57812 
0 1.47656 0 2.57812 -2.16797 2.57812 
0 1.31836 0 2.31445 -2.23389 2.31445 
0 0.949219 0 3.10547 -2.03613 3.10547 
0 1.42383 0 1.25977 -2.49756 1.25977 
0 0.949219 0 1.25977 -2.49756 1.25977 
0 1.05469 0 1.78711 -2.36572 1.78711 
0 1.26562 0 0.46875 -2.69531 0.46875 
0.105469 1.10742 0 -0.0585938 -2.82715 -0.0585938 
0 1.21289 0 1.25977 -2.49756 1.25977 
0 1.42383 0 2.05078 -2.2998 2.05078 
0.105469 0.791016 0 -0.717773 -2.49756 -0.322266 
0.0527344 0.738281 0 0.270996 -2.49756 0.46875 
0 1.10742 0 0.46875 -2.69531 0.46875 
0.0527344 0.949219 0 1.32568 -2.23389 1.52344 
0 0.685547 0 1.85303 -2.10205 2.05078 
0 0.949219 0 -0.0585938 -2.82715 -0.0585938 
0 0.84375 0.0527344 0.46875 -2.49756 0.270996 
0 0.84375 0 -0.322266 -2.89307 -0.322266 
0 0.738281 0 2.05078 -2.2998 2.05078 
0 0.84375 0 1.78711 -2.36572 1.78711 
0 0.738281 0 1.25977 -2.49756 1.25977 
0 1.16016 0 1.25977 -2.49756 1.25977 
0 0.84375 0 2.05078 -2.2998 2.05078 
0 1.00195 0 1.78711 -2.36572 1.78711 
0.0527344 0.949219 0 0.534668 -2.43164 0.732422 
0 0.896484 0 0.732422 -2.62939 0.732422 
0 1.37109 0 -0.0585938 -2.82715 -0.0585938 
0 0.949219 0 0.732422 -2.62939 0.732422 
0 1.8457 0 1.25977 -2.49756 1.25977 
0 1.26562 0 0.732422 -2.62939 0.732422 
0 1.10742 0 1.25977 -2.49756 1.25977 
0 1.58203 0 3.63281 -1.9043 3.63281 
0 1.31836 0 3.10547 -2.03613 3.10547 
0 1.16016 0 2.05078 -2.2998 2.05078 
0 1.10742 0 1.25977 -2.49756 1.25977 
0 1.10742 0 1.52344 -2.43164 1.52344 
0 1.37109 0 1.52344 -2.43164 1.52344 
